sector,category,activity_id,name,activity_unit,kgCO2e-AR5,kgCO2e-AR4,kgCO2,kgCH4,kgN2O,kgCO2e-OtherGHGs-AR5,kgCO2e-OtherGHGs-AR4,uncertainty,scope,lca_activity,source,year_released,years_valid,years_calculated_from,region,data_quality,contributor,date_accessed,description,source_link
Waste,Metal Waste,waste_type_aluminum_ingot-disposal_method_landfilled,Aluminum Ingot - Landfilled,short ton,not-supplied,20,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,EPA,2021,2021,2020,US,,Climatiq,2022/01/22,Emission intensity of disposing of the specified material to landfill. These factors do not include any avoided emissions impact from any of the disposal methods. Landfilling emissions include transport to landfill/equipment use at landfill and fugitive landfill CH4 emissions. Landfill CH4 is based on typical landfill gas collection practices and average landfill moisture conditions. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
Waste,Metal Waste,waste_type_aluminum_ingot-disposal_method_recycled,Aluminum Ingot - Recycled,short ton,not-supplied,40,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,EPA,2021,2021,2020,US,,Climatiq,2022/01/22,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
Waste,Metal Waste,waste_type_copper_wire-disposal_method_combusted,Copper Wire - Combusted,short ton,not-supplied,10,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,EPA,2021,2021,2020,US,,Climatiq,2022/01/22,Emission intensity of disposing of the specified material through cumbustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
Waste,Metal Waste,waste_type_copper_wire-disposal_method_landfilled,Copper Wire - Landfilled,short ton,not-supplied,20,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,EPA,2021,2021,2020,US,,Climatiq,2022/01/22,Emission intensity of disposing of the specified material to landfill. These factors do not include any avoided emissions impact from any of the disposal methods. Landfilling emissions include transport to landfill/equipment use at landfill and fugitive landfill CH4 emissions. Landfill CH4 is based on typical landfill gas collection practices and average landfill moisture conditions. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
Waste,Metal Waste,waste_type_copper_wire-disposal_method_recycled,Copper Wire - Recycled,short ton,not-supplied,180,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,EPA,2021,2021,2020,US,,Climatiq,2022/01/22,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
Waste,Metal Waste,waste_type_metal_mixed_cans-disposal_method_closed_loop,Metal waste disposal (mixed cans) - closed-loop,tonne,not-supplied,21.294,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,BEIS,2021,2021,,GB,,Climatiq,2022/03/20,Emission intensity for metal waste disposal (mixed cans) - closed-loop. Retrieved from the Conversion Factors 2021: flat file published by the UK BEIS/Defra at the source URL.,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2021
Waste,Metal Waste,waste_type_metal_mixed_cans-disposal_method_combustion,Metal waste disposal (mixed cans) - combustion,tonne,not-supplied,21.294,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,BEIS,2021,2021,,GB,,Climatiq,2022/03/20,Emission intensity for metal waste disposal (mixed cans) - combustion. Retrieved from the Conversion Factors 2021: flat file published by the UK BEIS/Defra at the source URL.,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2021
Waste,Metal Waste,waste_type_metal_mixed_cans-disposal_method_landfill,Metal waste disposal (mixed cans) - landfill,tonne,not-supplied,8.902,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,gate_to_grave,BEIS,2021,2021,,GB,,Climatiq,2022/03/20,Emission intensity for metal waste disposal (mixed cans) - landfill. Retrieved from the Conversion Factors 2021: flat file published by the UK BEIS/Defra at the source URL.,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2021
Waste,Metal Waste,waste_type_metal_mixed_cans-disposal_method_open_loop,Metal waste disposal (mixed cans) - open-loop,tonne,not-supplied,21.294,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,BEIS,2021,2021,,GB,,Climatiq,2022/03/20,Emission intensity for metal waste disposal (mixed cans) - open-loop. Retrieved from the Conversion Factors 2021: flat file published by the UK BEIS/Defra at the source URL.,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2021
Waste,Metal Waste,waste_type_scrap_metal_steel_cans-disposal_method_closed_loop,Metal waste disposal (steel cans) - closed-loop,tonne,not-supplied,21.294,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,BEIS,2021,2021,,GB,,Climatiq,2022/03/20,Emission intensity for metal waste disposal (steel cans) - closed-loop. Retrieved from the Conversion Factors 2021: flat file published by the UK BEIS/Defra at the source URL.,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2021
Waste,Metal Waste,waste_type_scrap_metal_steel_cans-disposal_method_combustion,Metal waste disposal (steel cans) - combustion,tonne,not-supplied,21.294,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,BEIS,2021,2021,,GB,,Climatiq,2022/03/20,Emission intensity for metal waste disposal (steel cans) - combustion. Retrieved from the Conversion Factors 2021: flat file published by the UK BEIS/Defra at the source URL.,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2021
Waste,Metal Waste,waste_type_scrap_metal_steel_cans-disposal_method_landfill,Metal waste disposal (steel cans) - landfill,tonne,not-supplied,8.902,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,gate_to_grave,BEIS,2021,2021,,GB,,Climatiq,2022/03/20,Emission intensity for metal waste disposal (steel cans) - landfill. Retrieved from the Conversion Factors 2021: flat file published by the UK BEIS/Defra at the source URL.,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2021
Waste,Metal Waste,waste_type_scrap_metal_steel_cans-disposal_method_open_loop,Metal waste disposal (steel cans) - open-loop,tonne,not-supplied,21.294,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,BEIS,2021,2021,,GB,,Climatiq,2022/03/20,Emission intensity for metal waste disposal (steel cans) - open-loop. Retrieved from the Conversion Factors 2021: flat file published by the UK BEIS/Defra at the source URL.,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2021
Waste,Metal Waste,waste_type_metal_aluminium_cans_and_foil_excluding_forming-disposal_method_closed_loop,Metal: aluminium cans and foil waste disposal (excl. forming) - closed-loop,tonne,not-supplied,21.294,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,BEIS,2021,2021,,GB,,Climatiq,2022/03/20,Emission intensity for metal: aluminium cans and foil waste disposal (excl. forming) - closed-loop. Retrieved from the Conversion Factors 2021: flat file published by the UK BEIS/Defra at the source URL.,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2021
Waste,Metal Waste,waste_type_metal_aluminium_cans_and_foil_excluding_forming-disposal_method_combustion,Metal: aluminium cans and foil waste disposal (excl. forming) - combustion,tonne,not-supplied,21.294,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,BEIS,2021,2021,,GB,,Climatiq,2022/03/20,Emission intensity for metal: aluminium cans and foil waste disposal (excl. forming) - combustion. Retrieved from the Conversion Factors 2021: flat file published by the UK BEIS/Defra at the source URL.,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2021
Waste,Metal Waste,waste_type_metal_aluminium_cans_and_foil_excluding_forming-disposal_method_landfill,Metal: aluminium cans and foil waste disposal (excl. forming) - landfill,tonne,not-supplied,8.902,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,gate_to_grave,BEIS,2021,2021,,GB,,Climatiq,2022/03/20,Emission intensity for metal: aluminium cans and foil waste disposal (excl. forming) - landfill. Retrieved from the Conversion Factors 2021: flat file published by the UK BEIS/Defra at the source URL.,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2021
Waste,Metal Waste,waste_type_metal_aluminium_cans_and_foil_excluding_forming-disposal_method_open_loop,Metal: aluminium cans and foil waste disposal (excl. forming) - open-loop,tonne,not-supplied,21.294,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,BEIS,2021,2021,,GB,,Climatiq,2022/03/20,Emission intensity for metal: aluminium cans and foil waste disposal (excl. forming) - open-loop. Retrieved from the Conversion Factors 2021: flat file published by the UK BEIS/Defra at the source URL.,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2021
Waste,Metal Waste,waste_type_mixed_metals-disposal_method_combusted,Mixed Metals - Combusted,short ton,not-supplied,10,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,EPA,2021,2021,2020,US,,Climatiq,2022/01/22,Emission intensity of disposing of the specified material through cumbustion. These factors do not include any avoided emissions impact from any of the disposal methods. Combustion emissions include transport to combustion facility and combustion-related non-biogenic CO2 and N2O. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
Waste,Metal Waste,waste_type_mixed_metals-disposal_method_landfilled,Mixed Metals - Landfilled,short ton,not-supplied,20,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,EPA,2021,2021,2020,US,,Climatiq,2022/01/22,Emission intensity of disposing of the specified material to landfill. These factors do not include any avoided emissions impact from any of the disposal methods. Landfilling emissions include transport to landfill/equipment use at landfill and fugitive landfill CH4 emissions. Landfill CH4 is based on typical landfill gas collection practices and average landfill moisture conditions. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
Waste,Metal Waste,waste_type_mixed_metals-disposal_method_recycled,Mixed Metals - Recycled,short ton,not-supplied,230,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,end_of_life,EPA,2021,2021,2020,US,,Climatiq,2022/01/22,Emission intensity of recycling the specified material. These factors do not include any avoided emissions impact from any of the disposal methods. Recycling emissions include transport to recycling facility and sorting of recycled materials at material recovery facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
